student_id,name,email,role,title,cohort,major
2411734,Bùi Anh Minh,buianhminh.2411734@hcmut.edu.vn,student,undergraduate,K24,computer science
2511734,Dương Anh Lam,duonganhlam.2511734@hcmut.edu.vn,student,undergraduate,K25,computer science
2611734,Phan Thanh Hiếu,phanthanhhieu.2611734@hcmut.edu.vn,student,undergraduate,K26,computer science
2311735,Lý Hữu Nhi,lyhuunhi.2311735@hcmut.edu.vn,student,undergraduate,K23,computer science
2411735,Phan Gia Việt,phangiaviet.2411735@hcmut.edu.vn,student,undergraduate,K24,computer science
2511735,Ngô Khánh Khôi,ngokhanhkhoi.2511735@hcmut.edu.vn,student,undergraduate,K25,computer science
2611735,Vũ Gia Phúc,vugiaphuc.2611735@hcmut.edu.vn,student,undergraduate,K26,computer science
2311736,Huỳnh Khánh Linh,huynhkhanhlinh.2311736@hcmut.edu.vn,student,undergraduate,K23,computer science
2411736,Dương Anh Uyên,duonganhuyen.2411736@hcmut.edu.vn,student,undergraduate,K24,computer science
2511736,Đặng Khánh Khôi,dangkhanhkhoi.2511736@hcmut.edu.vn,student,undergraduate,K25,computer science
2611736,Hồ Ngọc An,hongocan.2611736@hcmut.edu.vn,student,undergraduate,K26,computer science
2311737,Đỗ Phương Uyên,dophuonguyen.2311737@hcmut.edu.vn,student,undergraduate,K23,computer science
2411737,Nguyễn Khánh Phúc,nguyenkhanhphuc.2411737@hcmut.edu.vn,student,undergraduate,K24,computer science
2511737,Lê Thanh Việt,lethanhviet.2511737@hcmut.edu.vn,student,undergraduate,K25,computer science
2611737,Hồ Ngọc Khôi,hongockhoi.2611737@hcmut.edu.vn,student,undergraduate,K26,computer science
2311738,Dương Văn Trinh,duongvantrinh.2311738@hcmut.edu.vn,student,undergraduate,K23,computer science
2411738,Đặng Quốc Châu,dangquocchau.2411738@hcmut.edu.vn,student,undergraduate,K24,computer science
2511738,Lý Khánh Phúc,lykhanhphuc.2511738@hcmut.edu.vn,student,undergraduate,K25,computer science
2611738,Đỗ Minh Hải,dominhhai.2611738@hcmut.edu.vn,student,undergraduate,K26,computer science
2311739,Lý Ngọc Phát,lyngocphat.2311739@hcmut.edu.vn,student,undergraduate,K23,computer science
2411739,Hoàng Hữu Tuấn,hoanghuutuan.2411739@hcmut.edu.vn,student,undergraduate,K24,computer science
2511739,Lê Quang An,lequangan.2511739@hcmut.edu.vn,student,undergraduate,K25,computer science
2611739,Phan Thanh Uyên,phanthanhuyen.2611739@hcmut.edu.vn,student,undergraduate,K26,computer science
2311740,Đỗ Minh Việt,dominhviet.2311740@hcmut.edu.vn,student,undergraduate,K23,computer science
2411740,Trần Thanh Anh,tranthanhanh.2411740@hcmut.edu.vn,student,undergraduate,K24,computer science
2511740,Nguyễn Hoàng Trinh,nguyenhoangtrinh.2511740@hcmut.edu.vn,student,undergraduate,K25,computer science
2611740,Phan Tuấn Lam,phantuanlam.2611740@hcmut.edu.vn,student,undergraduate,K26,computer science
2311741,Dương Khánh An,duongkhanhan.2311741@hcmut.edu.vn,student,undergraduate,K23,computer science
2411741,Đỗ Quốc Duy,doquocduy.2411741@hcmut.edu.vn,student,undergraduate,K24,computer science
2511741,Ngô Hoàng Thảo,ngohoangthao.2511741@hcmut.edu.vn,student,undergraduate,K25,computer science
2611741,Phạm Gia Tú,phamgiatu.2611741@hcmut.edu.vn,student,undergraduate,K26,computer science
2311742,Đặng Khánh Uyên,dangkhanhuyen.2311742@hcmut.edu.vn,student,undergraduate,K23,computer science
2411742,Nguyễn Gia Nam,nguyengianam.2411742@hcmut.edu.vn,student,undergraduate,K24,computer science
2511742,Hồ Minh Duy,hominhduy.2511742@hcmut.edu.vn,student,undergraduate,K25,computer science
2611742,Dương Hoàng Nam,duonghoangnam.2611742@hcmut.edu.vn,student,undergraduate,K26,computer science
2311743,Lý Anh Tú,lyanhtu.2311743@hcmut.edu.vn,student,undergraduate,K23,computer science
2411743,Đặng Minh Long,dangminhlong.2411743@hcmut.edu.vn,student,undergraduate,K24,computer science
2511743,Hoàng Phương Minh,hoangphuongminh.2511743@hcmut.edu.vn,student,undergraduate,K25,computer science
2611743,Vũ Khánh Mai,vukhanhmai.2611743@hcmut.edu.vn,student,undergraduate,K26,computer science
2311744,Dương Thanh Khôi,duongthanhkhoi.2311744@hcmut.edu.vn,student,undergraduate,K23,computer science
2411744,Phan Minh Nhi,phanminhnhi.2411744@hcmut.edu.vn,student,undergraduate,K24,computer science
2511744,Huỳnh Hoàng Bảo,huynhhoangbao.2511744@hcmut.edu.vn,student,undergraduate,K25,computer science
2611744,Nguyễn Khánh Tuấn,nguyenkhanhtuan.2611744@hcmut.edu.vn,student,undergraduate,K26,computer science
2311745,Lê Quốc Tuấn,lequoctuan.2311745@hcmut.edu.vn,student,undergraduate,K23,computer science
2411745,Dương Thanh Thảo,duongthanhthao.2411745@hcmut.edu.vn,student,undergraduate,K24,computer science
2511745,Trần Ngọc Khang,tranngockhang.2511745@hcmut.edu.vn,student,undergraduate,K25,computer science
2611745,Đỗ Quang Hà,doquangha.2611745@hcmut.edu.vn,student,undergraduate,K26,computer science
2311746,Huỳnh Quốc Nhi,huynhquocnhi.2311746@hcmut.edu.vn,student,undergraduate,K23,computer science
2411746,Huỳnh Thanh Linh,huynhthanhlinh.2411746@hcmut.edu.vn,student,undergraduate,K24,computer science
2511746,Hồ Ngọc Anh,hongocanh.2511746@hcmut.edu.vn,student,undergraduate,K25,computer science
2611746,Lê Ngọc Nam,lengocnam.2611746@hcmut.edu.vn,student,undergraduate,K26,computer science
2311747,Hồ Hữu Bảo,hohuubao.2311747@hcmut.edu.vn,student,undergraduate,K23,computer science
2411747,Phạm Quang Linh,phamquanglinh.2411747@hcmut.edu.vn,student,undergraduate,K24,computer science
2511747,Trần Anh An,trananhan.2511747@hcmut.edu.vn,student,undergraduate,K25,computer science
2611747,Ngô Ngọc Quân,ngongocquan.2611747@hcmut.edu.vn,student,undergraduate,K26,computer science
2311748,Bùi Hữu Nam,buihuunam.2311748@hcmut.edu.vn,student,undergraduate,K23,computer science
2411748,Trần Ngọc Nam,tranngocnam.2411748@hcmut.edu.vn,student,undergraduate,K24,computer science
2511748,Vũ Quốc Khang,vuquockhang.2511748@hcmut.edu.vn,student,undergraduate,K25,computer science
2611748,Nguyễn Hoàng Việt,nguyenhoangviet.2611748@hcmut.edu.vn,student,undergraduate,K26,computer science
2311749,Vũ Khánh Mai,vukhanhmai.2311749@hcmut.edu.vn,student,undergraduate,K23,computer science
2411749,Huỳnh Anh Khang,huynhanhkhang.2411749@hcmut.edu.vn,student,undergraduate,K24,computer science
2511749,Hoàng Thanh Nhi,hoangthanhnhi.2511749@hcmut.edu.vn,student,undergraduate,K25,computer science
2611749,Hồ Khánh Quang,hokhanhquang.2611749@hcmut.edu.vn,student,undergraduate,K26,computer science
2311750,Võ Minh Nam,vominhnam.2311750@hcmut.edu.vn,student,undergraduate,K23,computer science
2411750,Hoàng Tuấn Nhi,hoangtuannhi.2411750@hcmut.edu.vn,student,undergraduate,K24,computer science
2511750,Đỗ Hoàng Long,dohoanglong.2511750@hcmut.edu.vn,student,undergraduate,K25,computer science
2611750,Đặng Ngọc Mai,dangngocmai.2611750@hcmut.edu.vn,student,undergraduate,K26,computer science
2311751,Ngô Phương Quang,ngophuongquang.2311751@hcmut.edu.vn,student,undergraduate,K23,computer science
2411751,Lê Tuấn Tuấn,letuantuan.2411751@hcmut.edu.vn,student,undergraduate,K24,computer science
2511751,Võ Phương Tú,vophuongtu.2511751@hcmut.edu.vn,student,undergraduate,K25,computer science
2611751,Võ Quang Trinh,voquangtrinh.2611751@hcmut.edu.vn,student,undergraduate,K26,computer science
2311752,Đặng Phương Yến,dangphuongyen.2311752@hcmut.edu.vn,student,undergraduate,K23,computer science
2411752,Dương Quốc Tuấn,duongquoctuan.2411752@hcmut.edu.vn,student,undergraduate,K24,computer science
2511752,Nguyễn Hữu Tuấn,nguyenhuutuan.2511752@hcmut.edu.vn,student,undergraduate,K25,computer science
2611752,Nguyễn Văn Châu,nguyenvanchau.2611752@hcmut.edu.vn,student,undergraduate,K26,computer science
2311753,Phan Ngọc Hà,phanngocha.2311753@hcmut.edu.vn,student,undergraduate,K23,computer science
2411753,Đặng Phương Thảo,dangphuongthao.2411753@hcmut.edu.vn,student,undergraduate,K24,computer science
2511753,Hồ Minh Bảo,hominhbao.2511753@hcmut.edu.vn,student,undergraduate,K25,computer science
2611753,Lý Văn Quang,lyvanquang.2611753@hcmut.edu.vn,student,undergraduate,K26,computer science
2311754,Nguyễn Văn Tú,nguyenvantu.2311754@hcmut.edu.vn,student,undergraduate,K23,computer science
2411754,Vũ Minh Tú,vuminhtu.2411754@hcmut.edu.vn,student,undergraduate,K24,computer science
2511754,Ngô Anh Mai,ngoanhmai.2511754@hcmut.edu.vn,student,undergraduate,K25,computer science
2611754,Bùi Ngọc Tú,buingoctu.2611754@hcmut.edu.vn,student,undergraduate,K26,computer science
2311755,Đỗ Hoàng Trang,dohoangtrang.2311755@hcmut.edu.vn,student,undergraduate,K23,computer science
2411755,Đỗ Thanh Việt,dothanhviet.2411755@hcmut.edu.vn,student,undergraduate,K24,computer science
2511755,Võ Phương Hà,vophuongha.2511755@hcmut.edu.vn,student,undergraduate,K25,computer science
2611755,Võ Đức Trang,voductrang.2611755@hcmut.edu.vn,student,undergraduate,K26,computer science
2311756,Nguyễn Khánh Trang,nguyenkhanhtrang.2311756@hcmut.edu.vn,student,undergraduate,K23,computer science
2411756,Nguyễn Hữu Bảo,nguyenhuubao.2411756@hcmut.edu.vn,student,undergraduate,K24,computer science
2511756,Lê Quốc Duy,lequocduy.2511756@hcmut.edu.vn,student,undergraduate,K25,computer science
2611756,Hoàng Quang Tú,hoangquangtu.2611756@hcmut.edu.vn,student,undergraduate,K26,computer science
2311757,Trần Quang Duy,tranquangduy.2311757@hcmut.edu.vn,student,undergraduate,K23,computer science
2411757,Phan Thanh Khôi,phanthanhkhoi.2411757@hcmut.edu.vn,student,undergraduate,K24,computer science
2511757,Đỗ Quang Linh,doquanglinh.2511757@hcmut.edu.vn,student,undergraduate,K25,computer science
2611757,Vũ Phương Bảo,vuphuongbao.2611757@hcmut.edu.vn,student,undergraduate,K26,computer science
2311758,Huỳnh Hữu Trinh,huynhhuutrinh.2311758@hcmut.edu.vn,student,undergraduate,K23,computer science
2411758,Trần Tuấn Hiếu,trantuanhieu.2411758@hcmut.edu.vn,student,undergraduate,K24,computer science
2511758,Bùi Anh Minh,buianhminh.2511758@hcmut.edu.vn,student,undergraduate,K25,computer science
2611758,Vũ Minh Bảo,vuminhbao.2611758@hcmut.edu.vn,student,undergraduate,K26,computer science
2311759,Vũ Hữu Tuấn,vuhuutuan.2311759@hcmut.edu.vn,student,undergraduate,K23,computer science
2411759,Trần Khánh Phát,trankhanhphat.2411759@hcmut.edu.vn,student,undergraduate,K24,computer science
2511759,Võ Phương Phúc,vophuongphuc.2511759@hcmut.edu.vn,student,undergraduate,K25,computer science
2611759,Trần Thanh Long,tranthanhlong.2611759@hcmut.edu.vn,student,undergraduate,K26,computer science
2311760,Hoàng Anh Bảo,hoanganhbao.2311760@hcmut.edu.vn,student,undergraduate,K23,computer science
2411760,Phan Tuấn Hải,phantuanhai.2411760@hcmut.edu.vn,student,undergraduate,K24,computer science
2511760,Dương Hữu Hùng,duonghuuhung.2511760@hcmut.edu.vn,student,undergraduate,K25,computer science
2611760,Ngô Quang Trang,ngoquangtrang.2611760@hcmut.edu.vn,student,undergraduate,K26,computer science
2311761,Phạm Tuấn Tuấn,phamtuantuan.2311761@hcmut.edu.vn,student,undergraduate,K23,computer science
2411761,Trần Minh Quân,tranminhquan.2411761@hcmut.edu.vn,student,undergraduate,K24,computer science
2511761,Lê Hoàng Uyên,lehoanguyen.2511761@hcmut.edu.vn,student,undergraduate,K25,computer science
2611761,Ngô Hữu Việt,ngohuuviet.2611761@hcmut.edu.vn,student,undergraduate,K26,computer science
2311762,Đỗ Tuấn Lam,dotuanlam.2311762@hcmut.edu.vn,student,undergraduate,K23,computer science
2411762,Huỳnh Anh Uyên,huynhanhuyen.2411762@hcmut.edu.vn,student,undergraduate,K24,computer science
2511762,Vũ Thanh Quang,vuthanhquang.2511762@hcmut.edu.vn,student,undergraduate,K25,computer science
2611762,Bùi Tuấn Thảo,buituanthao.2611762@hcmut.edu.vn,student,undergraduate,K26,computer science
2311763,Hồ Khánh Quang,hokhanhquang.2311763@hcmut.edu.vn,student,undergraduate,K23,computer science
2411763,Ngô Hữu Khang,ngohuukhang.2411763@hcmut.edu.vn,student,undergraduate,K24,computer science
2511763,Dương Hoàng Hiếu,duonghoanghieu.2511763@hcmut.edu.vn,student,undergraduate,K25,computer science
2611763,Ngô Văn Khang,ngovankhang.2611763@hcmut.edu.vn,student,undergraduate,K26,computer science
2311764,Trần Phương Lam,tranphuonglam.2311764@hcmut.edu.vn,student,undergraduate,K23,computer science
2411764,Đỗ Quốc Trang,doquoctrang.2411764@hcmut.edu.vn,student,undergraduate,K24,computer science
2511764,Võ Đức Phát,voducphat.2511764@hcmut.edu.vn,student,undergraduate,K25,computer science
2611764,Đặng Minh Lam,dangminhlam.2611764@hcmut.edu.vn,student,undergraduate,K26,computer science
2311765,Hoàng Thị Nam,hoangthinam.2311765@hcmut.edu.vn,student,undergraduate,K23,computer science
2411765,Bùi Quốc Tuấn,buiquoctuan.2411765@hcmut.edu.vn,student,undergraduate,K24,computer science
2511765,Võ Tuấn Nam,votuannam.2511765@hcmut.edu.vn,student,undergraduate,K25,computer science
2611765,Dương Văn Uyên,duongvanuyen.2611765@hcmut.edu.vn,student,undergraduate,K26,computer science
2311766,Võ Minh Châu,vominhchau.2311766@hcmut.edu.vn,student,undergraduate,K23,computer science
2411766,Phan Ngọc Nam,phanngocnam.2411766@hcmut.edu.vn,student,undergraduate,K24,computer science
2511766,Bùi Tuấn Nhi,buituannhi.2511766@hcmut.edu.vn,student,undergraduate,K25,computer science
2611766,Nguyễn Văn Uyên,nguyenvanuyen.2611766@hcmut.edu.vn,student,undergraduate,K26,computer science
2311767,Nguyễn Thanh Hà,nguyenthanhha.2311767@hcmut.edu.vn,student,undergraduate,K23,computer science
2411767,Huỳnh Hoàng Quân,huynhhoangquan.2411767@hcmut.edu.vn,student,undergraduate,K24,computer science
2511767,Bùi Khánh Hùng,buikhanhhung.2511767@hcmut.edu.vn,student,undergraduate,K25,computer science
2611767,Lý Gia Tú,lygiatu.2611767@hcmut.edu.vn,student,undergraduate,K26,computer science
2311768,Phan Ngọc Tuấn,phanngoctuan.2311768@hcmut.edu.vn,student,undergraduate,K23,computer science
2411768,Trần Minh Trinh,tranminhtrinh.2411768@hcmut.edu.vn,student,undergraduate,K24,computer science
2511768,Ngô Hoàng Thảo,ngohoangthao.2511768@hcmut.edu.vn,student,undergraduate,K25,computer science
2611768,Vũ Thanh Phúc,vuthanhphuc.2611768@hcmut.edu.vn,student,undergraduate,K26,computer science
2311769,Bùi Quang Quang,buiquangquang.2311769@hcmut.edu.vn,student,undergraduate,K23,computer science
2411769,Vũ Thị Khang,vuthikhang.2411769@hcmut.edu.vn,student,undergraduate,K24,computer science
2511769,Võ Phương Việt,vophuongviet.2511769@hcmut.edu.vn,student,undergraduate,K25,computer science
2611769,Lê Quốc Thảo,lequocthao.2611769@hcmut.edu.vn,student,undergraduate,K26,computer science
2311770,Ngô Thị Hải,ngothihai.2311770@hcmut.edu.vn,student,undergraduate,K23,computer science
2411770,Phạm Thanh Linh,phamthanhlinh.2411770@hcmut.edu.vn,student,undergraduate,K24,computer science
2511770,Ngô Hoàng Lam,ngohoanglam.2511770@hcmut.edu.vn,student,undergraduate,K25,computer science
2611770,Lê Anh Long,leanhlong.2611770@hcmut.edu.vn,student,undergraduate,K26,computer science
2311771,Nguyễn Thanh Việt,nguyenthanhviet.2311771@hcmut.edu.vn,student,undergraduate,K23,computer science
2411771,Huỳnh Thị Tuấn,huynhthituan.2411771@hcmut.edu.vn,student,undergraduate,K24,computer science
2511771,Võ Hoàng Uyên,vohoanguyen.2511771@hcmut.edu.vn,student,undergraduate,K25,computer science
2611771,Bùi Tuấn Phúc,buituanphuc.2611771@hcmut.edu.vn,student,undergraduate,K26,computer science
2311772,Vũ Đức Long,vuduclong.2311772@hcmut.edu.vn,student,undergraduate,K23,computer science
2411772,Phan Minh Khang,phanminhkhang.2411772@hcmut.edu.vn,student,undergraduate,K24,computer science
2511772,Huỳnh Quốc Nam,huynhquocnam.2511772@hcmut.edu.vn,student,undergraduate,K25,computer science
2611772,Đỗ Thanh Uyên,dothanhuyen.2611772@hcmut.edu.vn,student,undergraduate,K26,computer science
2311773,Đỗ Khánh Khôi,dokhanhkhoi.2311773@hcmut.edu.vn,student,undergraduate,K23,computer science
2411773,Bùi Thanh Trang,buithanhtrang.2411773@hcmut.edu.vn,student,undergraduate,K24,computer science
2511773,Huỳnh Hữu Khang,huynhhuukhang.2511773@hcmut.edu.vn,student,undergraduate,K25,computer science
2611773,Nguyễn Quốc Khang,nguyenquockhang.2611773@hcmut.edu.vn,student,undergraduate,K26,computer science
2311774,Phan Văn Lam,phanvanlam.2311774@hcmut.edu.vn,student,undergraduate,K23,computer science
2411774,Lê Phương Yến,lephuongyen.2411774@hcmut.edu.vn,student,undergraduate,K24,computer science
2511774,Đặng Thị Hà,dangthiha.2511774@hcmut.edu.vn,student,undergraduate,K25,computer science
2611774,Võ Thanh Châu,vothanhchau.2611774@hcmut.edu.vn,student,undergraduate,K26,computer science
2311775,Phan Văn Linh,phanvanlinh.2311775@hcmut.edu.vn,student,undergraduate,K23,computer science
2411775,Lê Quốc Quang,lequocquang.2411775@hcmut.edu.vn,student,undergraduate,K24,computer science
2511775,Phan Minh Phát,phanminhphat.2511775@hcmut.edu.vn,student,undergraduate,K25,computer science
2611775,Dương Văn Hải,duongvanhai.2611775@hcmut.edu.vn,student,undergraduate,K26,computer science
2311776,Hồ Phương Quang,hophuongquang.2311776@hcmut.edu.vn,student,undergraduate,K23,computer science
2411776,Đỗ Thanh Linh,dothanhlinh.2411776@hcmut.edu.vn,student,undergraduate,K24,computer science
2511776,Đặng Đức Yến,dangducyen.2511776@hcmut.edu.vn,student,undergraduate,K25,computer science
2611776,Phạm Quang Khang,phamquangkhang.2611776@hcmut.edu.vn,student,undergraduate,K26,computer science
2311777,Dương Anh Khang,duonganhkhang.2311777@hcmut.edu.vn,student,undergraduate,K23,computer science
2411777,Nguyễn Ngọc Yến,nguyenngocyen.2411777@hcmut.edu.vn,student,undergraduate,K24,computer science
2511777,Dương Quang Bảo,duongquangbao.2511777@hcmut.edu.vn,student,undergraduate,K25,computer science
2611777,Đặng Anh Minh,danganhminh.2611777@hcmut.edu.vn,student,undergraduate,K26,computer science
2311778,Hồ Hoàng Khang,hohoangkhang.2311778@hcmut.edu.vn,student,undergraduate,K23,computer science
2411778,Dương Khánh Trinh,duongkhanhtrinh.2411778@hcmut.edu.vn,student,undergraduate,K24,computer science
2511778,Huỳnh Hữu Quang,huynhhuuquang.2511778@hcmut.edu.vn,student,undergraduate,K25,computer science
2611778,Phan Hữu Trang,phanhuutrang.2611778@hcmut.edu.vn,student,undergraduate,K26,computer science
2311779,Hồ Phương Long,hophuonglong.2311779@hcmut.edu.vn,student,undergraduate,K23,computer science
2411779,Dương Gia Duy,duonggiaduy.2411779@hcmut.edu.vn,student,undergraduate,K24,computer science
2511779,Đặng Quang An,dangquangan.2511779@hcmut.edu.vn,student,undergraduate,K25,computer science
2611779,Bùi Quang Mai,buiquangmai.2611779@hcmut.edu.vn,student,undergraduate,K26,computer science
2311780,Huỳnh Minh Linh,huynhminhlinh.2311780@hcmut.edu.vn,student,undergraduate,K23,computer science
2411780,Hồ Quốc Yến,hoquocyen.2411780@hcmut.edu.vn,student,undergraduate,K24,computer science
2511780,Nguyễn Ngọc Hà,nguyenngocha.2511780@hcmut.edu.vn,student,undergraduate,K25,computer science
2611780,Võ Quốc Tuấn,voquoctuan.2611780@hcmut.edu.vn,student,undergraduate,K26,computer science
2311781,Vũ Hữu Hải,vuhuuhai.2311781@hcmut.edu.vn,student,undergraduate,K23,computer science
2411781,Dương Đức Thảo,duongducthao.2411781@hcmut.edu.vn,student,undergraduate,K24,computer science
2511781,Vũ Phương Phúc,vuphuongphuc.2511781@hcmut.edu.vn,student,undergraduate,K25,computer science
2611781,Vũ Anh Long,vuanhlong.2611781@hcmut.edu.vn,student,undergraduate,K26,computer science
2311782,Đỗ Quốc Minh,doquocminh.2311782@hcmut.edu.vn,student,undergraduate,K23,computer science
2411782,Ngô Hoàng Trang,ngohoangtrang.2411782@hcmut.edu.vn,student,undergraduate,K24,computer science
2511782,Đặng Thanh Phát,dangthanhphat.2511782@hcmut.edu.vn,student,undergraduate,K25,computer science
2611782,Nguyễn Hoàng Tuấn,nguyenhoangtuan.2611782@hcmut.edu.vn,student,undergraduate,K26,computer science
2311783,Lý Hữu Long,lyhuulong.2311783@hcmut.edu.vn,student,undergraduate,K23,computer science
2411783,Đỗ Hoàng Hiếu,dohoanghieu.2411783@hcmut.edu.vn,student,undergraduate,K24,computer science
2511783,Võ Văn Phát,vovanphat.2511783@hcmut.edu.vn,student,undergraduate,K25,computer science
2611783,Lê Đức Mai,leducmai.2611783@hcmut.edu.vn,student,undergraduate,K26,computer science
2311784,Phan Anh Hà,phananhha.2311784@hcmut.edu.vn,student,undergraduate,K23,computer science
2411784,Lý Anh Việt,lyanhviet.2411784@hcmut.edu.vn,student,undergraduate,K24,computer science
2511784,Phan Văn Hùng,phanvanhung.2511784@hcmut.edu.vn,student,undergraduate,K25,computer science
2611784,Phan Thị Hùng,phanthihung.2611784@hcmut.edu.vn,student,undergraduate,K26,computer science
2311785,Phan Ngọc Minh,phanngocminh.2311785@hcmut.edu.vn,student,undergraduate,K23,computer science
2411785,Dương Anh Tuấn,duonganhtuan.2411785@hcmut.edu.vn,student,undergraduate,K24,computer science
2511785,Lý Đức Trinh,lyductrinh.2511785@hcmut.edu.vn,student,undergraduate,K25,computer science
2611785,Dương Thanh Quân,duongthanhquan.2611785@hcmut.edu.vn,student,undergraduate,K26,computer science
2311786,Trần Đức Tuấn,tranductuan.2311786@hcmut.edu.vn,student,undergraduate,K23,computer science
2411786,Võ Ngọc Quân,vongocquan.2411786@hcmut.edu.vn,student,undergraduate,K24,computer science
2511786,Ngô Tuấn An,ngotuanan.2511786@hcmut.edu.vn,student,undergraduate,K25,computer science
2611786,Huỳnh Hữu Nhi,huynhhuunhi.2611786@hcmut.edu.vn,student,undergraduate,K26,computer science
2311787,Ngô Anh Hà,ngoanhha.2311787@hcmut.edu.vn,student,undergraduate,K23,computer science
2411787,Bùi Hữu Duy,buihuuduy.2411787@hcmut.edu.vn,student,undergraduate,K24,computer science
2511787,Huỳnh Văn Thảo,huynhvanthao.2511787@hcmut.edu.vn,student,undergraduate,K25,computer science
2611787,Nguyễn Gia Anh,nguyengiaanh.2611787@hcmut.edu.vn,student,undergraduate,K26,computer science
2311788,Phan Thị Hà,phanthiha.2311788@hcmut.edu.vn,student,undergraduate,K23,computer science
2411788,Dương Hữu Tuấn,duonghuutuan.2411788@hcmut.edu.vn,student,undergraduate,K24,computer science
2511788,Đặng Tuấn Bảo,dangtuanbao.2511788@hcmut.edu.vn,student,undergraduate,K25,computer science
2611788,Nguyễn Hữu Hùng,nguyenhuuhung.2611788@hcmut.edu.vn,student,undergraduate,K26,computer science
2311789,Vũ Anh Phúc,vuanhphuc.2311789@hcmut.edu.vn,student,undergraduate,K23,computer science
2411789,Ngô Thị Lam,ngothilam.2411789@hcmut.edu.vn,student,undergraduate,K24,computer science
2511789,Trần Anh Hùng,trananhhung.2511789@hcmut.edu.vn,student,undergraduate,K25,computer science
2611789,Hồ Thị Việt,hothiviet.2611789@hcmut.edu.vn,student,undergraduate,K26,computer science
2311790,Phạm Văn Hùng,phamvanhung.2311790@hcmut.edu.vn,student,undergraduate,K23,computer science
2411790,Ngô Thị Mai,ngothimai.2411790@hcmut.edu.vn,student,undergraduate,K24,computer science
2511790,Phan Quốc Hải,phanquochai.2511790@hcmut.edu.vn,student,undergraduate,K25,computer science
2611790,Ngô Thanh Phúc,ngothanhphuc.2611790@hcmut.edu.vn,student,undergraduate,K26,computer science
2311791,Đỗ Anh Phát,doanhphat.2311791@hcmut.edu.vn,student,undergraduate,K23,computer science
2411791,Phạm Minh Khang,phamminhkhang.2411791@hcmut.edu.vn,student,undergraduate,K24,computer science
2511791,Hoàng Hữu Bảo,hoanghuubao.2511791@hcmut.edu.vn,student,undergraduate,K25,computer science
2611791,Hoàng Tuấn Hiếu,hoangtuanhieu.2611791@hcmut.edu.vn,student,undergraduate,K26,computer science
2311792,Ngô Đức An,ngoducan.2311792@hcmut.edu.vn,student,undergraduate,K23,computer science
2411792,Huỳnh Thanh Bảo,huynhthanhbao.2411792@hcmut.edu.vn,student,undergraduate,K24,computer science
2511792,Nguyễn Minh Mai,nguyenminhmai.2511792@hcmut.edu.vn,student,undergraduate,K25,computer science
2611792,Vũ Anh Hùng,vuanhhung.2611792@hcmut.edu.vn,student,undergraduate,K26,computer science
2311793,Lý Hoàng Yến,lyhoangyen.2311793@hcmut.edu.vn,student,undergraduate,K23,computer science
2411793,Huỳnh Ngọc Trinh,huynhngoctrinh.2411793@hcmut.edu.vn,student,undergraduate,K24,computer science
2511793,Huỳnh Anh Long,huynhanhlong.2511793@hcmut.edu.vn,student,undergraduate,K25,computer science
2611793,Vũ Tuấn Nam,vutuannam.2611793@hcmut.edu.vn,student,undergraduate,K26,computer science
2311794,Võ Hữu Bảo,vohuubao.2311794@hcmut.edu.vn,student,undergraduate,K23,computer science
2411794,Ngô Thanh Thảo,ngothanhthao.2411794@hcmut.edu.vn,student,undergraduate,K24,computer science
2511794,Hồ Tuấn Việt,hotuanviet.2511794@hcmut.edu.vn,student,undergraduate,K25,computer science
2611794,Phạm Thanh Yến,phamthanhyen.2611794@hcmut.edu.vn,student,undergraduate,K26,computer science
2311795,Hồ Quốc Việt,hoquocviet.2311795@hcmut.edu.vn,student,undergraduate,K23,computer science
2411795,Hoàng Hữu Hà,hoanghuuha.2411795@hcmut.edu.vn,student,undergraduate,K24,computer science
2511795,Lý Hoàng Uyên,lyhoanguyen.2511795@hcmut.edu.vn,student,undergraduate,K25,computer science
2611795,Phan Hoàng Mai,phanhoangmai.2611795@hcmut.edu.vn,student,undergraduate,K26,computer science
2311796,Võ Anh Trang,voanhtrang.2311796@hcmut.edu.vn,student,undergraduate,K23,computer science
2411796,Huỳnh Khánh Minh,huynhkhanhminh.2411796@hcmut.edu.vn,student,undergraduate,K24,computer science
2511796,Võ Thị Nhi,vothinhi.2511796@hcmut.edu.vn,student,undergraduate,K25,computer science
2611796,Lý Khánh Nhi,lykhanhnhi.2611796@hcmut.edu.vn,student,undergraduate,K26,computer science
2311797,Dương Minh Châu,duongminhchau.2311797@hcmut.edu.vn,student,undergraduate,K23,computer science
2411797,Hoàng Gia Khang,hoanggiakhang.2411797@hcmut.edu.vn,student,undergraduate,K24,computer science
2511797,Hoàng Hoàng Hiếu,hoanghoanghieu.2511797@hcmut.edu.vn,student,undergraduate,K25,computer science
2611797,Trần Quang Yến,tranquangyen.2611797@hcmut.edu.vn,student,undergraduate,K26,computer science
2311798,Bùi Đức Linh,buiduclinh.2311798@hcmut.edu.vn,student,undergraduate,K23,computer science
2411798,Ngô Hoàng Khang,ngohoangkhang.2411798@hcmut.edu.vn,student,undergraduate,K24,computer science
2511798,Đặng Thanh Trinh,dangthanhtrinh.2511798@hcmut.edu.vn,student,undergraduate,K25,computer science
2611798,Hồ Ngọc Hải,hongochai.2611798@hcmut.edu.vn,student,undergraduate,K26,computer science
