class_id,course_code,semester,class_group,lecturer_name
4662,IM1025,HK233,L04,Võ Phương Khôi
4663,IM1025,HK233,L05,Lê Ngọc Nhi
4664,IM1025,HK233,L06,Phan Văn Trang
4665,IM1025,HK233,L07,Lê Tuấn Nhi
4666,IM1025,HK233,L08,Lê Khánh Yến
4667,IM1025,HK233,L09,Lê Hoàng Lam
4668,IM1027,HK233,L01,Lê Quốc Yến
4669,IM1027,HK233,L02,Ngô Quang Châu
4670,IM1027,HK233,L03,Vũ Ngọc Linh
4671,IM3001,HK233,L01,Dương Minh Tuấn
4672,IM3001,HK233,L02,Nguyễn Quang Tuấn
4673,IM3001,HK233,L03,Lý Hoàng Duy
4674,IM3001,HK233,L04,Bùi Ngọc Anh
4675,IM3001,HK233,L05,Lê Tuấn Nhi
4676,IM3001,HK233,L06,Hoàng Thị Hiếu
4677,IM3001,HK233,L07,Bùi Quang Hà
4678,IM3001,HK233,L08,Hồ Thị Hiếu
4679,IM3001,HK233,L09,Võ Gia Nhi
4680,IM3001,HK233,L10,Bùi Ngọc Anh
4681,LA1003,HK233,L01,Võ Quang Hà
4682,LA1003,HK233,L02,Lê Anh Thảo
4683,LA1003,HK233,L03,Đỗ Minh Trang
4684,LA1003,HK233,L04,Võ Ngọc Quân
4685,LA1003,HK233,L05,Dương Minh Tuấn
4686,LA1005,HK233,L01,Ngô Thị Yến
4687,LA1005,HK233,L02,Lý Quang Phát
4688,LA1005,HK233,L03,Bùi Ngọc Anh
4689,LA1007,HK233,L01,Nguyễn Anh Trang
4690,LA1007,HK233,L02,Dương Hữu Bảo
4691,LA1007,HK233,L03,Đỗ Hữu Phát
4692,LA1007,HK233,L04,Bùi Minh Minh
4693,LA1007,HK233,L05,Nguyễn Thanh Hùng
4694,LA1007,HK233,L06,Phan Quốc Trinh
4695,LA1007,HK233,L07,Bùi Hữu Trinh
4696,LA1007,HK233,L08,Phạm Gia Anh
4697,LA1007,HK233,L09,Bùi Quang Khôi
4698,LA1007,HK233,L10,Lý Khánh Hiếu
4699,LA1009,HK233,L01,Dương Hữu Bảo
4700,LA1009,HK233,L02,Nguyễn Quốc Tuấn
4701,LA1009,HK233,L03,Lý Khánh Hiếu
4702,LA1009,HK233,L04,Nguyễn Ngọc Hải
4703,LA1009,HK233,L05,Võ Ngọc Quân
4704,LA1009,HK233,L06,Dương Thị Phúc
4705,MI1003,HK233,L01,Phạm Hoàng Trinh
4706,MI1003,HK233,L02,Nguyễn Quang Tuấn
4707,MI1003,HK233,L03,Đỗ Hữu Long
4708,MT1003,HK233,L01,Đỗ Tuấn Linh
4709,MT1003,HK233,L02,Nguyễn Quang Tuấn
4710,MT1003,HK233,L03,Lê Quang Hiếu
4711,MT1003,HK233,L04,Hoàng Quang Hiếu
4712,MT1003,HK233,L05,Đỗ Thanh Châu
4713,MT1005,HK233,L01,Võ Gia Nhi
4714,MT1005,HK233,L02,Hồ Thị Hiếu
4715,MT1005,HK233,L03,Lý Khánh Hiếu
4716,MT1005,HK233,L04,Võ Khánh An
4717,MT1005,HK233,L05,Lê Quốc Yến
4718,MT1005,HK233,L06,Lê Quốc Yến
4719,MT1005,HK233,L07,Dương Thị Phúc
4720,MT1007,HK233,L01,Đỗ Tuấn Linh
4721,MT1007,HK233,L02,Lê Khánh Yến
4722,MT1007,HK233,L03,Dương Quang Hà
4723,MT1007,HK233,L04,Lê Quốc Yến
4724,MT2013,HK233,L01,Đỗ Tuấn Linh
4725,MT2013,HK233,L02,Đặng Phương Hùng
4726,MT2013,HK233,L03,Phạm Hoàng Trinh
4727,MT2013,HK233,L04,Lý Hoàng Duy
4728,MT2013,HK233,L05,Hồ Minh Nam
4729,MT2013,HK233,L06,Phan Quốc Trinh
4730,MT2013,HK233,L07,Võ Ngọc Lam
4731,PE1003,HK233,L01,Bùi Ngọc Anh
4732,PE1003,HK233,L02,Đặng Đức Châu
4733,PE1003,HK233,L03,Lê Quang Hiếu
4734,PE1003,HK233,L04,Võ Khánh An
4735,PE1003,HK233,L05,Huỳnh Ngọc Khôi
4736,PE1003,HK233,L06,Đỗ Anh Minh
4737,PE1003,HK233,L07,Hồ Khánh Trinh
4738,PE1003,HK233,L08,Huỳnh Anh Nam
4739,PE1003,HK233,L09,Võ Quang Hà
4740,PE1005,HK233,L01,Phạm Gia Anh
4741,PE1005,HK233,L02,Nguyễn Gia Thảo
4742,PE1005,HK233,L03,Đỗ Đức Khang
4743,PE1005,HK233,L04,Nguyễn Tuấn Tuấn
4744,PE1005,HK233,L05,Võ Phương Khôi
4745,PE1005,HK233,L06,Võ Ngọc Lam
4746,PE1005,HK233,L07,Đỗ Ngọc Duy
4747,PE1005,HK233,L08,Ngô Quốc An
4748,PE1005,HK233,L09,Bùi Ngọc Anh
4749,PH1003,HK233,L01,Dương Thị Phúc
4750,PH1003,HK233,L02,Ngô Thị Yến
4751,PH1003,HK233,L03,Bùi Anh Trinh
4752,PH1003,HK233,L04,Ngô Hữu Duy
4753,PH1003,HK233,L05,Vũ Ngọc Linh
4754,PH1003,HK233,L06,Huỳnh Ngọc Khôi
4755,PH1003,HK233,L07,Ngô Thanh Lam
4756,PH1003,HK233,L08,Đỗ Đức Khang
4757,PH1003,HK233,L09,Nguyễn Ngọc Hải
4758,PH1003,HK233,L10,Phạm Đức Nhi
4759,PH1007,HK233,L01,Huỳnh Ngọc Khôi
4760,PH1007,HK233,L02,Bùi Quang Hà
4761,PH1007,HK233,L03,Phạm Ngọc Nam
4762,PH1007,HK233,L04,Nguyễn Hoàng Hùng
4763,PH1007,HK233,L05,Phạm Gia Anh
4764,SP1007,HK233,L01,Hoàng Gia Châu
4765,SP1007,HK233,L02,Bùi Quang Khôi
4766,SP1007,HK233,L03,Dương Anh Thảo
4767,SP1031,HK233,L01,Bùi Quang Khôi
4768,SP1031,HK233,L02,Lý Hoàng Duy
4769,SP1031,HK233,L03,Lê Đức An
4770,SP1031,HK233,L04,Đỗ Minh Duy
4771,SP1031,HK233,L05,Đỗ Thanh Châu
4772,SP1031,HK233,L06,Nguyễn Tuấn Tuấn
4773,SP1033,HK233,L01,Nguyễn Quốc Tuấn
4774,SP1033,HK233,L02,Bùi Minh Minh
4775,SP1033,HK233,L03,Bùi Quang Khôi
4776,SP1035,HK233,L01,Lý Khánh Hiếu
4777,SP1035,HK233,L02,Lý Đức Khôi
4778,SP1035,HK233,L03,Đỗ Ngọc Duy
4779,SP1035,HK233,L04,Phạm Gia Anh
4780,SP1035,HK233,L05,Trần Tuấn Lam
4781,SP1037,HK233,L01,Lý Quang Phát
4782,SP1037,HK233,L02,Đặng Gia Hiếu
4783,SP1037,HK233,L03,Lý Đức Anh
4784,SP1037,HK233,L04,Lý Anh Quân
4785,SP1037,HK233,L05,Ngô Thị Yến
4786,SP1037,HK233,L06,Lê Quang Hiếu
4787,SP1037,HK233,L07,Dương Đức Khôi
4788,SP1037,HK233,L08,Lê Tuấn Nhi
4789,SP1037,HK233,L09,Lê Khánh Minh
4790,SP1039,HK233,L01,Trần Thị Bảo
4791,SP1039,HK233,L02,Phạm Ngọc Nam
4792,SP1039,HK233,L03,Phạm Khánh Nam
4793,SP1039,HK233,L04,Ngô Quang Châu
4794,SP1039,HK233,L05,Huỳnh Quốc Linh
4795,SP1039,HK233,L06,Đỗ Văn Uyên
4796,SP1039,HK233,L07,Phạm Ngọc Nam
4797,SP1039,HK233,L08,Nguyễn Anh Trang
4798,SP1039,HK233,L09,Võ Gia Nhi
4799,CH1003,HK241,L01,Ngô Hữu Duy
4800,CH1003,HK241,L02,Lý Hoàng Duy
4801,CH1003,HK241,L03,Đỗ Hữu Phát
4802,CO1005,HK241,L01,Dương Quang Hà
4803,CO1005,HK241,L02,Đỗ Hữu Phát
4804,CO1005,HK241,L03,Ngô Quốc An
4805,CO1005,HK241,L04,Đặng Quốc Trang
4806,CO1007,HK241,L01,Hồ Minh Nam
4807,CO1007,HK241,L02,Phạm Khánh Nam
4808,CO1007,HK241,L03,Lý Hoàng Duy
4809,CO1007,HK241,L04,Võ Khánh Việt
4810,CO1007,HK241,L05,Lê Khánh Yến
4811,CO1023,HK241,L01,Hồ Khánh Trinh
4812,CO1023,HK241,L02,Bùi Ngọc Bảo
4813,CO1023,HK241,L03,Lý Hoàng Duy
4814,CO1023,HK241,L04,Phạm Ngọc Nam
4815,CO1023,HK241,L05,Võ Khánh Việt
4816,CO1023,HK241,L06,Bùi Minh Minh
4817,CO1023,HK241,L07,Phạm Khánh Nam
4818,CO1027,HK241,L01,Đặng Gia Hiếu
4819,CO1027,HK241,L02,Phạm Khánh Nam
4820,CO1027,HK241,L03,Nguyễn Anh Trang
4821,CO1027,HK241,L04,Lý Đức Khôi
4822,CO1027,HK241,L05,Hồ Anh Quang
4823,CO1027,HK241,L06,Lê Quang Hiếu
4824,CO1027,HK241,L07,Dương Đức Khôi
4825,CO1027,HK241,L08,Võ Khánh An
4826,CO1027,HK241,L09,Dương Quang Hà
4827,CO2001,HK241,L01,Lê Anh Thảo
4828,CO2001,HK241,L02,Bùi Ngọc Bảo
4829,CO2001,HK241,L03,Võ Hữu Mai
4830,CO2001,HK241,L04,Trần Tuấn Lam
4831,CO2001,HK241,L05,Lê Quang Hiếu
4832,CO2003,HK241,L01,Lê Anh Thảo
4833,CO2003,HK241,L02,Lê Khánh Yến
4834,CO2003,HK241,L03,Ngô Thanh Lam
4835,CO2003,HK241,L04,Hoàng Khánh Long
4836,CO2003,HK241,L05,Đỗ Văn Uyên
4837,CO2003,HK241,L06,Đỗ Văn Uyên
4838,CO2003,HK241,L07,Dương Hữu Bảo
4839,CO2007,HK241,L01,Phạm Đức Nhi
4840,CO2007,HK241,L02,Dương Quang Hà
4841,CO2007,HK241,L03,Đỗ Hữu Phát
4842,CO2007,HK241,L04,Lê Thanh Hải
4843,CO2011,HK241,L01,Đỗ Thanh Châu
4844,CO2011,HK241,L02,Lý Quang Phát
4845,CO2011,HK241,L03,Huỳnh Quốc Linh
4846,CO2011,HK241,L04,Bùi Minh Minh
4847,CO2011,HK241,L05,Hoàng Thị Hiếu
4848,CO2011,HK241,L06,Nguyễn Thanh Hùng
4849,CO2013,HK241,L01,Bùi Anh Trinh
4850,CO2013,HK241,L02,Võ Ngọc Quân
4851,CO2013,HK241,L03,Võ Khánh An
4852,CO2017,HK241,L01,Đỗ Văn Uyên
4853,CO2017,HK241,L02,Vũ Quốc Châu
4854,CO2017,HK241,L03,Nguyễn Quang Tuấn
4855,CO2017,HK241,L04,Dương Anh Thảo
4856,CO2017,HK241,L05,Dương Hữu Bảo
4857,CO2039,HK241,L01,Nguyễn Quốc Tuấn
4858,CO2039,HK241,L02,Đỗ Minh Duy
4859,CO2039,HK241,L03,Hoàng Thị Hiếu
4860,CO2039,HK241,L04,Đỗ Văn Uyên
4861,CO2039,HK241,L05,Huỳnh Anh Nam
4862,CO2039,HK241,L06,Lê Đức Nam
4863,CO2039,HK241,L07,Ngô Thanh Lam
4864,CO2039,HK241,L08,Nguyễn Tuấn Tuấn
4865,CO3001,HK241,L01,Lê Thanh Hải
4866,CO3001,HK241,L02,Lê Tuấn Nhi
4867,CO3001,HK241,L03,Vũ Quốc Châu
4868,CO3005,HK241,L01,Nguyễn Quang Tuấn
4869,CO3005,HK241,L02,Đỗ Hữu Quân
4870,CO3005,HK241,L03,Dương Minh Tuấn
4871,CO3005,HK241,L04,Lý Đức Anh
4872,CO3011,HK241,L01,Nguyễn Anh Trang
4873,CO3011,HK241,L02,Lý Anh Quân
4874,CO3011,HK241,L03,Nguyễn Ngọc Hải
4875,CO3011,HK241,L04,Huỳnh Quốc Linh
4876,CO3011,HK241,L05,Nguyễn Ngọc Hải
4877,CO3011,HK241,L06,Bùi Hữu Trinh
4878,CO3013,HK241,L01,Lê Tuấn Nhi
4879,CO3013,HK241,L02,Đỗ Thanh Châu
4880,CO3013,HK241,L03,Nguyễn Tuấn Tuấn
4881,CO3015,HK241,L01,Nguyễn Tuấn Tuấn
4882,CO3015,HK241,L02,Vũ Ngọc Linh
4883,CO3015,HK241,L03,Nguyễn Thanh Hùng
4884,CO3015,HK241,L04,Võ Hữu Mai
4885,CO3015,HK241,L05,Hoàng Gia Châu
4886,CO3015,HK241,L06,Bùi Ngọc Bảo
4887,CO3015,HK241,L07,Lê Quang Hiếu
4888,CO3015,HK241,L08,Đặng Quốc Trang
4889,CO3015,HK241,L09,Nguyễn Quốc Tuấn
4890,CO3015,HK241,L10,Huỳnh Anh Nam
4891,CO3017,HK241,L01,Hoàng Khánh Long
4892,CO3017,HK241,L02,Trần Tuấn Lam
4893,CO3017,HK241,L03,Dương Thị Phúc
4894,CO3017,HK241,L04,Ngô Quang Châu
4895,CO3017,HK241,L05,Phạm Gia Anh
4896,CO3021,HK241,L01,Huỳnh Phương Long
4897,CO3021,HK241,L02,Lý Khánh Hiếu
4898,CO3021,HK241,L03,Đỗ Tuấn Linh
4899,CO3021,HK241,L04,Vũ Ngọc Linh
4900,CO3021,HK241,L05,Phạm Khánh Nam
4901,CO3021,HK241,L06,Đỗ Tuấn Linh
4902,CO3021,HK241,L07,Đỗ Tuấn Linh
4903,CO3021,HK241,L08,Dương Anh An
4904,CO3021,HK241,L09,Bùi Ngọc Bảo
4905,CO3021,HK241,L10,Hồ Anh Quang
4906,CO3023,HK241,L01,Dương Quang Hà
4907,CO3023,HK241,L02,Võ Ngọc Lam
4908,CO3023,HK241,L03,Lê Khánh Yến
4909,CO3023,HK241,L04,Bùi Minh Minh
4910,CO3023,HK241,L05,Hồ Khánh Trinh
4911,CO3023,HK241,L06,Nguyễn Ngọc Duy
4912,CO3023,HK241,L07,Võ Hữu Mai
4913,CO3023,HK241,L08,Bùi Minh Minh
4914,CO3023,HK241,L09,Hồ Khánh Trinh
4915,CO3023,HK241,L10,Đỗ Hữu Phát
4916,CO3027,HK241,L01,Ngô Hữu Duy
4917,CO3027,HK241,L02,Đỗ Hữu Quân
4918,CO3027,HK241,L03,Đỗ Hữu Quân
4919,CO3027,HK241,L04,Hoàng Thị Hiếu
4920,CO3027,HK241,L05,Trần Thị Bảo
4921,CO3027,HK241,L06,Lý Đức Anh
4922,CO3027,HK241,L07,Huỳnh Ngọc Khôi
4923,CO3027,HK241,L08,Đỗ Hữu Phát
4924,CO3027,HK241,L09,Nguyễn Ngọc Duy
4925,CO3029,HK241,L01,Lê Đức An
4926,CO3029,HK241,L02,Đặng Quang Hải
4927,CO3029,HK241,L03,Phạm Khánh Nam
4928,CO3029,HK241,L04,Trần Tuấn Lam
4929,CO3029,HK241,L05,Võ Ngọc Lam
4930,CO3029,HK241,L06,Lý Hoàng Duy
4931,CO3029,HK241,L07,Võ Khánh An
4932,CO3029,HK241,L08,Lý Anh Quân
4933,CO3031,HK241,L01,Huỳnh Ngọc Khôi
4934,CO3031,HK241,L02,Đặng Quang Hải
4935,CO3031,HK241,L03,Đặng Phương Hùng
4936,CO3031,HK241,L04,Nguyễn Quang Tuấn
4937,CO3031,HK241,L05,Võ Ngọc Lam
4938,CO3033,HK241,L01,Lê Đức Nam
4939,CO3033,HK241,L02,Dương Đức Khôi
4940,CO3033,HK241,L03,Võ Ngọc Lam
4941,CO3033,HK241,L04,Hồ Khánh Phúc
4942,CO3033,HK241,L05,Đỗ Hữu Phát
4943,CO3033,HK241,L06,Ngô Thị Yến
4944,CO3033,HK241,L07,Đỗ Văn Uyên
4945,CO3033,HK241,L08,Nguyễn Quốc Tuấn
4946,CO3035,HK241,L01,Ngô Quang Châu
4947,CO3035,HK241,L02,Lê Hoàng Lam
4948,CO3035,HK241,L03,Hoàng Gia Châu
4949,CO3035,HK241,L04,Trần Minh Hiếu
4950,CO3035,HK241,L05,Dương Minh Tuấn
4951,CO3035,HK241,L06,Hoàng Gia Châu
4952,CO3035,HK241,L07,Hoàng Khánh Long
4953,CO3035,HK241,L08,Lê Đức Nam
4954,CO3035,HK241,L09,Nguyễn Anh Trang
4955,CO3035,HK241,L10,Hồ Anh Quang
4956,CO3037,HK241,L01,Vũ Quốc Châu
4957,CO3037,HK241,L02,Nguyễn Anh Trang
4958,CO3037,HK241,L03,Hồ Thị Hiếu
4959,CO3037,HK241,L04,Nguyễn Anh Trang
4960,CO3037,HK241,L05,Lê Anh Thảo
4961,CO3037,HK241,L06,Nguyễn Quốc Tuấn
4962,CO3037,HK241,L07,Đặng Quốc Trang
4963,CO3041,HK241,L01,Đỗ Minh Trang
4964,CO3041,HK241,L02,Võ Khánh An
4965,CO3041,HK241,L03,Nguyễn Gia Thảo
4966,CO3041,HK241,L04,Bùi Quang Khôi
4967,CO3041,HK241,L05,Ngô Quang Châu
4968,CO3041,HK241,L06,Nguyễn Gia Thảo
4969,CO3041,HK241,L07,Dương Minh Tuấn
4970,CO3043,HK241,L01,Lê Đức Nam
4971,CO3043,HK241,L02,Đỗ Ngọc Duy
4972,CO3043,HK241,L03,Hồ Minh Nam
4973,CO3043,HK241,L04,Hoàng Gia Châu
4974,CO3043,HK241,L05,Bùi Ngọc Anh
4975,CO3045,HK241,L01,Huỳnh Hữu Trinh
4976,CO3045,HK241,L02,Đỗ Văn Uyên
4977,CO3045,HK241,L03,Nguyễn Ngọc Duy
4978,CO3045,HK241,L04,Lý Khánh Hiếu
4979,CO3045,HK241,L05,Nguyễn Ngọc Duy
4980,CO3045,HK241,L06,Huỳnh Hữu Trinh
4981,CO3045,HK241,L07,Lý Đức Khôi
4982,CO3045,HK241,L08,Hoàng Gia Châu
4983,CO3045,HK241,L09,Hoàng Gia Châu
4984,CO3047,HK241,L01,Đặng Gia Hiếu
4985,CO3047,HK241,L02,Bùi Ngọc Bảo
4986,CO3047,HK241,L03,Phạm Hoàng Trinh
4987,CO3047,HK241,L04,Đặng Phương Hùng
4988,CO3049,HK241,L01,Đặng Đức Châu
4989,CO3049,HK241,L02,Lê Thanh Hải
4990,CO3049,HK241,L03,Lý Đức Anh
4991,CO3051,HK241,L01,Đặng Quang Hải
4992,CO3051,HK241,L02,Bùi Anh Hiếu
4993,CO3051,HK241,L03,Nguyễn Gia Thảo
4994,CO3051,HK241,L04,Lê Khánh Yến
4995,CO3051,HK241,L05,Bùi Hữu Trinh
4996,CO3051,HK241,L06,Huỳnh Phương Long
4997,CO3051,HK241,L07,Võ Khánh Việt
4998,CO3051,HK241,L08,Hoàng Thị Hiếu
4999,CO3051,HK241,L09,Lê Khánh Yến
5000,CO3057,HK241,L01,Nguyễn Quang Tuấn
5001,CO3057,HK241,L02,Ngô Hữu Duy
5002,CO3057,HK241,L03,Đỗ Đức Khang
5003,CO3057,HK241,L04,Đặng Quang Hải
5004,CO3057,HK241,L05,Vũ Ngọc Linh
5005,CO3057,HK241,L06,Đặng Quốc Trang
5006,CO3057,HK241,L07,Bùi Ngọc Bảo
5007,CO3057,HK241,L08,Lý Gia Lam
5008,CO3059,HK241,L01,Hoàng Khánh Long
5009,CO3059,HK241,L02,Võ Phương Khôi
5010,CO3059,HK241,L03,Lý Khánh Hiếu
5011,CO3059,HK241,L04,Bùi Anh Trinh
5012,CO3059,HK241,L05,Lê Thanh Hải
5013,CO3059,HK241,L06,Phạm Gia Anh
5014,CO3059,HK241,L07,Ngô Thanh Lam
5015,CO3059,HK241,L08,Trần Minh Hiếu
5016,CO3059,HK241,L09,Phạm Ngọc Nam
5017,CO3059,HK241,L10,Ngô Thị Yến
5018,CO3061,HK241,L01,Bùi Anh Hiếu
5019,CO3061,HK241,L02,Dương Anh Thảo
5020,CO3061,HK241,L03,Lê Quốc Yến
5021,CO3061,HK241,L04,Ngô Quốc An
5022,CO3061,HK241,L05,Huỳnh Ngọc Khôi
5023,CO3061,HK241,L06,Phạm Gia Anh
5024,CO3061,HK241,L07,Lý Hoàng Duy
5025,CO3061,HK241,L08,Võ Khánh An
5026,CO3065,HK241,L01,Ngô Quốc An
5027,CO3065,HK241,L02,Lý Anh Quân
5028,CO3065,HK241,L03,Huỳnh Ngọc Khôi
5029,CO3065,HK241,L04,Phan Quốc Trinh
5030,CO3065,HK241,L05,Đặng Phương Hùng
5031,CO3065,HK241,L06,Dương Hữu Bảo
5032,CO3065,HK241,L07,Đỗ Tuấn Linh
5033,CO3065,HK241,L08,Bùi Anh Hiếu
5034,CO3065,HK241,L09,Phạm Gia Anh
5035,CO3065,HK241,L10,Đặng Quang Hải
5036,CO3067,HK241,L01,Huỳnh Anh Nam
5037,CO3067,HK241,L02,Lê Đức An
5038,CO3067,HK241,L03,Nguyễn Anh Trang
5039,CO3067,HK241,L04,Vũ Ngọc Linh
5040,CO3067,HK241,L05,Dương Tuấn Tú
5041,CO3067,HK241,L06,Đỗ Đức Khang
5042,CO3067,HK241,L07,Võ Quang Hà
5043,CO3067,HK241,L08,Võ Ngọc Lam
5044,CO3067,HK241,L09,Đặng Quốc Trang
5045,CO3069,HK241,L01,Lê Quốc Yến
5046,CO3069,HK241,L02,Hồ Anh Quang
5047,CO3069,HK241,L03,Lê Ngọc Nhi
5048,CO3069,HK241,L04,Lý Quang Phát
5049,CO3069,HK241,L05,Lê Khánh Minh
5050,CO3069,HK241,L06,Lê Ngọc Nhi
5051,CO3069,HK241,L07,Bùi Anh Trinh
5052,CO3069,HK241,L08,Nguyễn Ngọc Hải
5053,CO3071,HK241,L01,Ngô Quốc An
5054,CO3071,HK241,L02,Huỳnh Hữu Trinh
5055,CO3071,HK241,L03,Võ Hữu Mai
5056,CO3071,HK241,L04,Hoàng Gia Châu
5057,CO3071,HK241,L05,Vũ Ngọc Linh
5058,CO3071,HK241,L06,Huỳnh Ngọc Khôi
5059,CO3071,HK241,L07,Đỗ Anh Minh
5060,CO3071,HK241,L08,Đỗ Ngọc Duy
5061,CO3071,HK241,L09,Bùi Anh Hiếu
5062,CO3071,HK241,L10,Nguyễn Ngọc Duy
5063,CO3083,HK241,L01,Đỗ Đức Khang
5064,CO3083,HK241,L02,Huỳnh Phương Long
5065,CO3083,HK241,L03,Lý Gia Lam
5066,CO3083,HK241,L04,Võ Ngọc Quân
5067,CO3083,HK241,L05,Hồ Anh Quang
5068,CO3083,HK241,L06,Ngô Thị Yến
5069,CO3083,HK241,L07,Huỳnh Hữu Trinh
5070,CO3083,HK241,L08,Võ Ngọc Lam
5071,CO3083,HK241,L09,Võ Ngọc Quân
5072,CO3083,HK241,L10,Phan Văn Trang
5073,CO3085,HK241,L01,Võ Ngọc Quân
5074,CO3085,HK241,L02,Bùi Ngọc Anh
5075,CO3085,HK241,L03,Ngô Quốc An
5076,CO3085,HK241,L04,Vũ Quốc Châu
5077,CO3085,HK241,L05,Ngô Thanh Lam
5078,CO3085,HK241,L06,Nguyễn Ngọc Hải
5079,CO3085,HK241,L07,Phạm Gia Anh
5080,CO3085,HK241,L08,Phạm Đức Nhi
5081,CO3089,HK241,L01,Lê Thanh Hải
5082,CO3089,HK241,L02,Phạm Gia Anh
5083,CO3089,HK241,L03,Hồ Minh Nam
5084,CO3089,HK241,L04,Bùi Hữu Trinh
5085,CO3089,HK241,L05,Huỳnh Phương Long
5086,CO3089,HK241,L06,Võ Minh Châu
5087,CO3093,HK241,L01,Đỗ Văn Uyên
5088,CO3093,HK241,L02,Đỗ Ngọc Duy
5089,CO3093,HK241,L03,Võ Gia Nhi
5090,CO3093,HK241,L04,Hồ Thị Hiếu
5091,CO3093,HK241,L05,Huỳnh Quốc Linh
5092,CO3093,HK241,L06,Hồ Khánh Trinh
5093,CO3093,HK241,L07,Nguyễn Anh Trang
5094,CO3101,HK241,L01,Dương Thị Phúc
5095,CO3101,HK241,L02,Ngô Thị Yến
5096,CO3101,HK241,L03,Ngô Thanh Lam
5097,CO3101,HK241,L04,Hoàng Khánh Long
5098,CO3101,HK241,L05,Bùi Ngọc Bảo
5099,CO3101,HK241,L06,Đặng Gia Hiếu
5100,CO3101,HK241,L07,Lê Quốc Yến
5101,CO3103,HK241,L01,Hồ Thị Hiếu
5102,CO3103,HK241,L02,Nguyễn Quốc Tuấn
5103,CO3103,HK241,L03,Võ Ngọc Lam
5104,CO3103,HK241,L04,Dương Hữu Bảo
5105,CO3103,HK241,L05,Đỗ Hữu Long
5106,CO3103,HK241,L06,Lý Đức Anh
5107,CO3103,HK241,L07,Lý Khánh Hiếu
5108,CO3105,HK241,L01,Bùi Anh Trinh
5109,CO3105,HK241,L02,Võ Hữu Mai
5110,CO3105,HK241,L03,Phạm Khánh Nam
5111,CO3105,HK241,L04,Phạm Hoàng Trinh
5112,CO3105,HK241,L05,Võ Quang Hà
5113,CO3105,HK241,L06,Võ Khánh An
5114,CO3105,HK241,L07,Đỗ Anh Minh
5115,CO3105,HK241,L08,Ngô Hữu Duy
5116,CO3107,HK241,L01,Đặng Quang Hải
5117,CO3107,HK241,L02,Lê Đức An
5118,CO3107,HK241,L03,Nguyễn Anh Trang
5119,CO3107,HK241,L04,Nguyễn Anh Trang
5120,CO3109,HK241,L01,Dương Minh Tuấn
5121,CO3109,HK241,L02,Nguyễn Ngọc Hải
5122,CO3109,HK241,L03,Đặng Gia Hiếu
5123,CO3111,HK241,L01,Lê Quốc Yến
5124,CO3111,HK241,L02,Bùi Hữu Trinh
5125,CO3111,HK241,L03,Hoàng Gia Châu
5126,CO3115,HK241,L01,Lê Khánh Yến
5127,CO3115,HK241,L02,Hồ Minh Nam
5128,CO3115,HK241,L03,Huỳnh Ngọc Khôi
5129,CO3115,HK241,L04,Phạm Gia Anh
5130,CO3115,HK241,L05,Lý Hoàng Trinh
5131,CO3115,HK241,L06,Hoàng Quang Hiếu
5132,CO3115,HK241,L07,Bùi Hữu Trinh
5133,CO3115,HK241,L08,Dương Tuấn Tú
5134,CO3117,HK241,L01,Lý Gia Lam
5135,CO3117,HK241,L02,Lê Quang Hiếu
5136,CO3117,HK241,L03,Lê Hoàng Lam
5137,CO3117,HK241,L04,Bùi Anh Hiếu
5138,CO3117,HK241,L05,Nguyễn Anh Trang
5139,CO3119,HK241,L01,Bùi Anh Hiếu
5140,CO3119,HK241,L02,Đỗ Tuấn Linh
5141,CO3119,HK241,L03,Lý Hoàng Duy
5142,CO3119,HK241,L04,Đỗ Hữu Quân
5143,CO3119,HK241,L05,Đỗ Ngọc Duy
5144,CO3119,HK241,L06,Dương Thị Phúc
5145,CO3127,HK241,L01,Phạm Hoàng Trinh
5146,CO3127,HK241,L02,Đỗ Anh Minh
5147,CO3127,HK241,L03,Phạm Khánh Nam
5148,CO3127,HK241,L04,Đặng Đức Châu
5149,CO3127,HK241,L05,Hồ Anh Quang
5150,CO3129,HK241,L01,Nguyễn Quốc Tuấn
5151,CO3129,HK241,L02,Đỗ Hữu Phát
5152,CO3129,HK241,L03,Võ Hữu Mai
5153,CO3129,HK241,L04,Huỳnh Hữu Trinh
5154,CO3129,HK241,L05,Dương Tuấn Tú
5155,CO3129,HK241,L06,Lý Gia Lam
5156,CO3129,HK241,L07,Huỳnh Phương Long
5157,CO3131,HK241,L01,Lý Khánh Hiếu
5158,CO3131,HK241,L02,Phạm Hoàng Trinh
5159,CO3131,HK241,L03,Đặng Phương Hùng
5160,CO3131,HK241,L04,Đặng Gia Hiếu
5161,CO3131,HK241,L05,Nguyễn Tuấn Tuấn
5162,CO3131,HK241,L06,Đỗ Hữu Phát
5163,CO3131,HK241,L07,Nguyễn Quốc Tuấn
5164,CO3131,HK241,L08,Đỗ Minh Duy
5165,CO3131,HK241,L09,Phan Văn Trang
5166,CO3133,HK241,L01,Nguyễn Tuấn Tuấn
5167,CO3133,HK241,L02,Bùi Hữu Trinh
5168,CO3133,HK241,L03,Đỗ Hữu Phát
5169,CO3133,HK241,L04,Lê Quang Hiếu
5170,CO3133,HK241,L05,Bùi Quang Hà
5171,CO3133,HK241,L06,Phan Quốc Trinh
5172,CO3133,HK241,L07,Hoàng Quang Hiếu
5173,CO3133,HK241,L08,Lê Thanh Hải
