id,course_id,lecturer_name
212_L08_CO2001,CO2001,Lý Đức Khôi
212_L09_CO2001,CO2001,Vũ Quốc Châu
212_L01_CO2003,CO2003,Lý Hoàng Duy
212_L02_CO2003,CO2003,Bùi Anh Hiếu
212_L03_CO2003,CO2003,Nguyễn Gia Thảo
212_L04_CO2003,CO2003,Võ Quang Hà
212_L05_CO2003,CO2003,Đỗ Anh Minh
212_L06_CO2003,CO2003,Võ Khánh An
212_L07_CO2003,CO2003,Phạm Đức Nhi
212_L01_CO2007,CO2007,Trần Minh Hiếu
212_L02_CO2007,CO2007,Đỗ Văn Uyên
212_L03_CO2007,CO2007,Bùi Hữu Trinh
212_L04_CO2007,CO2007,Vũ Quốc Châu
212_L05_CO2007,CO2007,Võ Khánh An
212_L06_CO2007,CO2007,Lê Tuấn Nhi
212_L07_CO2007,CO2007,Phạm Ngọc Nam
212_L08_CO2007,CO2007,Lý Hoàng Duy
212_L01_CO2011,CO2011,Đỗ Hữu Quân
212_L02_CO2011,CO2011,Lê Hoàng Lam
212_L03_CO2011,CO2011,Nguyễn Gia Thảo
212_L01_CO2013,CO2013,Võ Khánh An
212_L02_CO2013,CO2013,Võ Phương Khôi
212_L03_CO2013,CO2013,Lý Anh Quân
212_L04_CO2013,CO2013,Lê Quốc Yến
212_L05_CO2013,CO2013,Bùi Anh Hiếu
212_L01_CO2017,CO2017,Phạm Hoàng Trinh
212_L02_CO2017,CO2017,Hoàng Quang Hiếu
212_L03_CO2017,CO2017,Lê Anh Thảo
212_L04_CO2017,CO2017,Đỗ Ngọc Duy
212_L01_CO2039,CO2039,Võ Khánh Việt
212_L02_CO2039,CO2039,Dương Hữu Bảo
212_L03_CO2039,CO2039,Đỗ Hữu Quân
212_L04_CO2039,CO2039,Đặng Quốc Trang
212_L05_CO2039,CO2039,Ngô Thanh Lam
212_L01_CO3001,CO3001,Nguyễn Quang Tuấn
212_L02_CO3001,CO3001,Dương Tuấn Tú
212_L03_CO3001,CO3001,Hoàng Quang Hiếu
212_L04_CO3001,CO3001,Võ Khánh An
212_L05_CO3001,CO3001,Bùi Minh Minh
212_L06_CO3001,CO3001,Đỗ Hữu Long
212_L07_CO3001,CO3001,Nguyễn Ngọc Hải
212_L01_CO3005,CO3005,Lý Khánh Hiếu
212_L02_CO3005,CO3005,Phạm Hoàng Trinh
212_L03_CO3005,CO3005,Đỗ Hữu Quân
212_L04_CO3005,CO3005,Võ Ngọc Lam
212_L05_CO3005,CO3005,Lê Khánh Yến
212_L01_CO3011,CO3011,Võ Hữu Mai
212_L02_CO3011,CO3011,Đỗ Hữu Phát
212_L03_CO3011,CO3011,Đặng Quốc Trang
212_L04_CO3011,CO3011,Lý Đức Khôi
212_L05_CO3011,CO3011,Võ Khánh An
212_L06_CO3011,CO3011,Đỗ Tuấn Linh
212_L07_CO3011,CO3011,Đặng Gia Hiếu
212_L08_CO3011,CO3011,Dương Thị Phúc
212_L01_CO3013,CO3013,Lê Hoàng Lam
212_L02_CO3013,CO3013,Hoàng Gia Châu
212_L03_CO3013,CO3013,Hồ Khánh Phúc
212_L04_CO3013,CO3013,Dương Quang Hà
212_L05_CO3013,CO3013,Lý Hoàng Trinh
212_L06_CO3013,CO3013,Đỗ Văn Uyên
212_L07_CO3013,CO3013,Nguyễn Gia Thảo
212_L08_CO3013,CO3013,Võ Khánh Việt
212_L01_CO3015,CO3015,Lê Ngọc Nhi
212_L02_CO3015,CO3015,Bùi Ngọc Anh
212_L03_CO3015,CO3015,Dương Quang Hà
212_L04_CO3015,CO3015,Lê Quốc Yến
212_L01_CO3017,CO3017,Đỗ Tuấn Linh
212_L02_CO3017,CO3017,Huỳnh Quốc Linh
212_L03_CO3017,CO3017,Hồ Khánh Phúc
212_L04_CO3017,CO3017,Bùi Quang Hà
212_L05_CO3017,CO3017,Đặng Quốc Trang
212_L06_CO3017,CO3017,Ngô Thị Yến
212_L07_CO3017,CO3017,Nguyễn Thanh Hùng
212_L08_CO3017,CO3017,Hoàng Gia Châu
212_L09_CO3017,CO3017,Lê Hoàng Lam
212_L01_CO3021,CO3021,Võ Phương Khôi
212_L02_CO3021,CO3021,Dương Thị Phúc
212_L03_CO3021,CO3021,Đặng Quốc Trang
212_L04_CO3021,CO3021,Bùi Anh Hiếu
212_L05_CO3021,CO3021,Đỗ Anh Minh
212_L06_CO3021,CO3021,Nguyễn Gia Thảo
212_L07_CO3021,CO3021,Dương Đức Khôi
212_L08_CO3021,CO3021,Lê Hoàng Lam
212_L09_CO3021,CO3021,Vũ Quốc Châu
212_L01_CO3023,CO3023,Đỗ Thanh Châu
212_L02_CO3023,CO3023,Lê Quang Hiếu
212_L03_CO3023,CO3023,Dương Quang Hà
212_L04_CO3023,CO3023,Nguyễn Hoàng Hùng
212_L05_CO3023,CO3023,Hoàng Khánh Long
212_L06_CO3023,CO3023,Bùi Minh Minh
212_L07_CO3023,CO3023,Bùi Quang Hà
212_L08_CO3023,CO3023,Hoàng Gia Châu
212_L09_CO3023,CO3023,Đỗ Ngọc Duy
212_L10_CO3023,CO3023,Võ Quang Hà
212_L01_CO3027,CO3027,Đặng Phương Hùng
212_L02_CO3027,CO3027,Đỗ Anh Minh
212_L03_CO3027,CO3027,Đặng Phương Hùng
212_L04_CO3027,CO3027,Phan Quốc Trinh
212_L01_CO3029,CO3029,Võ Phương Khôi
212_L02_CO3029,CO3029,Huỳnh Anh Nam
212_L03_CO3029,CO3029,Nguyễn Quang Tuấn
212_L04_CO3029,CO3029,Bùi Hữu Trinh
212_L01_CO3031,CO3031,Lê Hoàng Lam
212_L02_CO3031,CO3031,Huỳnh Anh Nam
212_L03_CO3031,CO3031,Đỗ Ngọc Duy
212_L04_CO3031,CO3031,Đỗ Ngọc Duy
212_L05_CO3031,CO3031,Hồ Khánh Trinh
212_L06_CO3031,CO3031,Đỗ Ngọc Duy
212_L07_CO3031,CO3031,Nguyễn Tuấn Tuấn
212_L08_CO3031,CO3031,Đỗ Anh Minh
212_L09_CO3031,CO3031,Lý Gia Lam
212_L10_CO3031,CO3031,Nguyễn Gia Thảo
212_L01_CO3033,CO3033,Đỗ Minh Trang
212_L02_CO3033,CO3033,Ngô Quang Châu
212_L03_CO3033,CO3033,Dương Anh An
212_L04_CO3033,CO3033,Bùi Ngọc Anh
212_L05_CO3033,CO3033,Bùi Hữu Trinh
212_L06_CO3033,CO3033,Bùi Minh Minh
212_L07_CO3033,CO3033,Ngô Quang Châu
212_L08_CO3033,CO3033,Dương Tuấn Tú
212_L09_CO3033,CO3033,Bùi Anh Hiếu
212_L01_CO3035,CO3035,Lê Khánh Yến
212_L02_CO3035,CO3035,Nguyễn Quốc Tuấn
212_L03_CO3035,CO3035,Võ Khánh An
212_L04_CO3035,CO3035,Võ Khánh An
212_L05_CO3035,CO3035,Huỳnh Anh Nam
212_L06_CO3035,CO3035,Phan Quốc Trinh
212_L07_CO3035,CO3035,Dương Quang Hà
212_L08_CO3035,CO3035,Lê Quốc Yến
212_L09_CO3035,CO3035,Bùi Quang Hà
212_L10_CO3035,CO3035,Đỗ Tuấn Linh
212_L01_CO3037,CO3037,Võ Minh Châu
212_L02_CO3037,CO3037,Lê Khánh Yến
212_L03_CO3037,CO3037,Dương Anh An
212_L01_CO3041,CO3041,Huỳnh Quốc Linh
212_L02_CO3041,CO3041,Lê Anh Thảo
212_L03_CO3041,CO3041,Đỗ Đức Khang
212_L04_CO3041,CO3041,Phạm Khánh Nam
212_L05_CO3041,CO3041,Lý Hoàng Trinh
212_L06_CO3041,CO3041,Đặng Đức Châu
212_L07_CO3041,CO3041,Lý Đức Khôi
212_L08_CO3041,CO3041,Lê Anh Thảo
212_L09_CO3041,CO3041,Huỳnh Anh Nam
212_L10_CO3041,CO3041,Bùi Minh Minh
212_L01_CO3043,CO3043,Ngô Thanh Lam
212_L02_CO3043,CO3043,Dương Minh Tuấn
212_L03_CO3043,CO3043,Đỗ Hữu Phát
212_L04_CO3043,CO3043,Hồ Khánh Phúc
212_L05_CO3043,CO3043,Phạm Khánh Nam
212_L01_CO3045,CO3045,Nguyễn Ngọc Duy
212_L02_CO3045,CO3045,Nguyễn Gia Thảo
212_L03_CO3045,CO3045,Bùi Hữu Trinh
212_L04_CO3045,CO3045,Hồ Minh Nam
212_L05_CO3045,CO3045,Hoàng Khánh Long
212_L01_CO3047,CO3047,Dương Quang Hà
212_L02_CO3047,CO3047,Lê Ngọc Nhi
212_L03_CO3047,CO3047,Nguyễn Quốc Tuấn
212_L04_CO3047,CO3047,Hồ Khánh Trinh
212_L01_CO3049,CO3049,Đặng Gia Hiếu
212_L02_CO3049,CO3049,Huỳnh Ngọc Khôi
212_L03_CO3049,CO3049,Nguyễn Hoàng Hùng
212_L04_CO3049,CO3049,Hồ Minh Nam
212_L05_CO3049,CO3049,Lý Đức Anh
212_L06_CO3049,CO3049,Phạm Ngọc Nam
212_L07_CO3049,CO3049,Ngô Hữu Duy
212_L08_CO3049,CO3049,Lê Đức Nam
212_L09_CO3049,CO3049,Hoàng Thị Hiếu
212_L10_CO3049,CO3049,Đỗ Hữu Quân
212_L01_CO3051,CO3051,Võ Minh Châu
212_L02_CO3051,CO3051,Lê Quốc Yến
212_L03_CO3051,CO3051,Hồ Khánh Phúc
212_L04_CO3051,CO3051,Dương Đức Khôi
212_L05_CO3051,CO3051,Lê Đức An
212_L06_CO3051,CO3051,Đỗ Tuấn Linh
212_L07_CO3051,CO3051,Huỳnh Ngọc Khôi
212_L08_CO3051,CO3051,Đặng Quốc Trang
212_L09_CO3051,CO3051,Nguyễn Gia Thảo
212_L10_CO3051,CO3051,Ngô Thị Yến
212_L01_CO3057,CO3057,Nguyễn Ngọc Duy
212_L02_CO3057,CO3057,Lý Đức Anh
212_L03_CO3057,CO3057,Nguyễn Quang Tuấn
212_L04_CO3057,CO3057,Lý Anh Quân
212_L05_CO3057,CO3057,Bùi Quang Khôi
212_L06_CO3057,CO3057,Võ Ngọc Quân
212_L07_CO3057,CO3057,Ngô Thanh Lam
212_L08_CO3057,CO3057,Lý Quang Phát
212_L09_CO3057,CO3057,Phạm Khánh Nam
212_L01_CO3059,CO3059,Bùi Quang Hà
212_L02_CO3059,CO3059,Đặng Quốc Trang
212_L03_CO3059,CO3059,Bùi Anh Hiếu
212_L04_CO3059,CO3059,Đỗ Ngọc Duy
212_L05_CO3059,CO3059,Bùi Ngọc Anh
212_L06_CO3059,CO3059,Bùi Ngọc Anh
212_L07_CO3059,CO3059,Đặng Phương Hùng
212_L08_CO3059,CO3059,Đỗ Minh Duy
212_L01_CO3061,CO3061,Hoàng Gia Châu
212_L02_CO3061,CO3061,Đặng Phương Hùng
212_L03_CO3061,CO3061,Đỗ Thanh Châu
212_L04_CO3061,CO3061,Hoàng Gia Châu
212_L05_CO3061,CO3061,Phạm Ngọc Nam
212_L01_CO3065,CO3065,Nguyễn Ngọc Hải
212_L02_CO3065,CO3065,Nguyễn Quang Tuấn
212_L03_CO3065,CO3065,Lý Hoàng Duy
212_L04_CO3065,CO3065,Lý Hoàng Duy
212_L05_CO3065,CO3065,Ngô Quang Châu
212_L06_CO3065,CO3065,Hồ Minh Nam
212_L07_CO3065,CO3065,Đỗ Văn Uyên
212_L08_CO3065,CO3065,Hồ Anh Quang
212_L01_CO3067,CO3067,Ngô Thanh Lam
212_L02_CO3067,CO3067,Phan Văn Trang
212_L03_CO3067,CO3067,Võ Ngọc Lam
212_L04_CO3067,CO3067,Lý Quang Phát
212_L05_CO3067,CO3067,Bùi Anh Hiếu
212_L06_CO3067,CO3067,Đỗ Ngọc Duy
212_L07_CO3067,CO3067,Vũ Ngọc Linh
212_L08_CO3067,CO3067,Đặng Phương Hùng
212_L09_CO3067,CO3067,Huỳnh Anh Nam
212_L01_CO3069,CO3069,Võ Hữu Mai
212_L02_CO3069,CO3069,Đặng Đức Châu
212_L03_CO3069,CO3069,Lê Hoàng Lam
212_L04_CO3069,CO3069,Bùi Ngọc Anh
212_L05_CO3069,CO3069,Hoàng Quang Hiếu
212_L06_CO3069,CO3069,Nguyễn Quang Tuấn
212_L07_CO3069,CO3069,Đỗ Đức Khang
212_L01_CO3071,CO3071,Lê Đức Nam
212_L02_CO3071,CO3071,Đỗ Văn Uyên
212_L03_CO3071,CO3071,Đỗ Hữu Quân
212_L04_CO3071,CO3071,Đỗ Thanh Châu
212_L05_CO3071,CO3071,Phạm Đức Nhi
212_L06_CO3071,CO3071,Hoàng Quang Hiếu
212_L01_CO3083,CO3083,Hồ Thị Hiếu
212_L02_CO3083,CO3083,Phạm Đức Nhi
212_L03_CO3083,CO3083,Trần Thị Bảo
212_L04_CO3083,CO3083,Huỳnh Quốc Linh
212_L01_CO3085,CO3085,Ngô Hữu Duy
212_L02_CO3085,CO3085,Nguyễn Tuấn Tuấn
212_L03_CO3085,CO3085,Đỗ Hữu Phát
212_L04_CO3085,CO3085,Đỗ Tuấn Linh
212_L01_CO3089,CO3089,Nguyễn Ngọc Duy
212_L02_CO3089,CO3089,Huỳnh Quốc Linh
212_L03_CO3089,CO3089,Bùi Minh Minh
212_L04_CO3089,CO3089,Nguyễn Hoàng Hùng
212_L05_CO3089,CO3089,Hồ Khánh Phúc
212_L01_CO3093,CO3093,Lý Gia Lam
212_L02_CO3093,CO3093,Hoàng Khánh Long
212_L03_CO3093,CO3093,Đặng Đức Châu
212_L04_CO3093,CO3093,Lý Đức Khôi
212_L05_CO3093,CO3093,Phạm Đức Nhi
212_L06_CO3093,CO3093,Nguyễn Quốc Tuấn
212_L07_CO3093,CO3093,Ngô Quốc An
212_L01_CO3101,CO3101,Ngô Quang Châu
212_L02_CO3101,CO3101,Hồ Anh Quang
212_L03_CO3101,CO3101,Bùi Minh Minh
212_L04_CO3101,CO3101,Phạm Hoàng Trinh
212_L05_CO3101,CO3101,Lý Đức Khôi
212_L06_CO3101,CO3101,Võ Khánh Việt
212_L07_CO3101,CO3101,Nguyễn Ngọc Duy
212_L08_CO3101,CO3101,Lý Hoàng Trinh
212_L01_CO3103,CO3103,Ngô Quang Châu
212_L02_CO3103,CO3103,Nguyễn Quốc Tuấn
212_L03_CO3103,CO3103,Ngô Hữu Duy
212_L04_CO3103,CO3103,Đỗ Thanh Châu
212_L05_CO3103,CO3103,Lê Anh Thảo
212_L06_CO3103,CO3103,Đỗ Minh Trang
212_L07_CO3103,CO3103,Nguyễn Ngọc Hải
212_L08_CO3103,CO3103,Nguyễn Quốc Tuấn
212_L09_CO3103,CO3103,Đỗ Hữu Quân
212_L01_CO3105,CO3105,Huỳnh Hữu Trinh
212_L02_CO3105,CO3105,Lê Khánh Minh
212_L03_CO3105,CO3105,Hồ Thị Hiếu
212_L04_CO3105,CO3105,Đỗ Thanh Châu
212_L05_CO3105,CO3105,Huỳnh Ngọc Khôi
212_L06_CO3105,CO3105,Võ Hữu Mai
212_L07_CO3105,CO3105,Bùi Quang Hà
212_L08_CO3105,CO3105,Lý Đức Khôi
212_L09_CO3105,CO3105,Huỳnh Quốc Linh
212_L01_CO3107,CO3107,Bùi Hữu Trinh
212_L02_CO3107,CO3107,Dương Anh Thảo
212_L03_CO3107,CO3107,Phạm Đức Nhi
212_L04_CO3107,CO3107,Đỗ Hữu Phát
212_L05_CO3107,CO3107,Huỳnh Anh Nam
212_L06_CO3107,CO3107,Hồ Khánh Phúc
212_L07_CO3107,CO3107,Lý Anh Quân
212_L08_CO3107,CO3107,Lý Đức Khôi
212_L09_CO3107,CO3107,Hồ Thị Hiếu
212_L10_CO3107,CO3107,Bùi Ngọc Bảo
212_L01_CO3109,CO3109,Phạm Hoàng Trinh
212_L02_CO3109,CO3109,Nguyễn Tuấn Tuấn
212_L03_CO3109,CO3109,Phạm Ngọc Nam
212_L04_CO3109,CO3109,Lý Đức Khôi
212_L01_CO3111,CO3111,Phạm Hoàng Trinh
212_L02_CO3111,CO3111,Bùi Minh Minh
212_L03_CO3111,CO3111,Đặng Quốc Trang
212_L04_CO3111,CO3111,Dương Quang Hà
212_L05_CO3111,CO3111,Huỳnh Quốc Linh
212_L06_CO3111,CO3111,Hoàng Gia Châu
212_L07_CO3111,CO3111,Đặng Quốc Trang
212_L01_CO3115,CO3115,Trần Tuấn Lam
212_L02_CO3115,CO3115,Đỗ Hữu Quân
212_L03_CO3115,CO3115,Bùi Ngọc Anh
212_L04_CO3115,CO3115,Đỗ Anh Minh
212_L01_CO3117,CO3117,Lý Gia Lam
212_L02_CO3117,CO3117,Đặng Gia Hiếu
212_L03_CO3117,CO3117,Đặng Quang Hải
212_L04_CO3117,CO3117,Đặng Đức Châu
212_L05_CO3117,CO3117,Lê Đức An
212_L01_CO3119,CO3119,Lê Hoàng Lam
212_L02_CO3119,CO3119,Hồ Thị Hiếu
212_L03_CO3119,CO3119,Đặng Quang Hải
212_L04_CO3119,CO3119,Bùi Ngọc Bảo
212_L05_CO3119,CO3119,Đỗ Hữu Phát
212_L06_CO3119,CO3119,Lê Thanh Hải
212_L01_CO3127,CO3127,Huỳnh Anh Nam
212_L02_CO3127,CO3127,Phạm Ngọc Nam
212_L03_CO3127,CO3127,Dương Đức Khôi
212_L04_CO3127,CO3127,Dương Đức Khôi
212_L05_CO3127,CO3127,Lý Hoàng Trinh
212_L01_CO3129,CO3129,Trần Tuấn Lam
212_L02_CO3129,CO3129,Đặng Quang Hải
212_L03_CO3129,CO3129,Dương Thị Phúc
212_L01_CO3131,CO3131,Ngô Quốc An
212_L02_CO3131,CO3131,Đỗ Ngọc Duy
212_L03_CO3131,CO3131,Lý Khánh Hiếu
212_L01_CO3133,CO3133,Vũ Quốc Châu
212_L02_CO3133,CO3133,Trần Tuấn Lam
212_L03_CO3133,CO3133,Dương Anh Thảo
212_L04_CO3133,CO3133,Nguyễn Hoàng Hùng
212_L05_CO3133,CO3133,Đỗ Anh Minh
212_L06_CO3133,CO3133,Đặng Gia Hiếu
212_L07_CO3133,CO3133,Dương Anh Thảo
212_L08_CO3133,CO3133,Phạm Hoàng Trinh
212_L09_CO3133,CO3133,Võ Khánh Việt
212_L10_CO3133,CO3133,Nguyễn Gia Thảo
212_L01_CO3135,CO3135,Đặng Phương Hùng
212_L02_CO3135,CO3135,Đặng Phương Hùng
212_L03_CO3135,CO3135,Đỗ Tuấn Linh
212_L04_CO3135,CO3135,Huỳnh Phương Long
212_L05_CO3135,CO3135,Ngô Quốc An
212_L06_CO3135,CO3135,Bùi Minh Minh
212_L07_CO3135,CO3135,Hồ Thị Hiếu
212_L08_CO3135,CO3135,Hoàng Quang Hiếu
212_L09_CO3135,CO3135,Lý Gia Lam
212_L01_CO3137,CO3137,Nguyễn Thanh Hùng
212_L02_CO3137,CO3137,Dương Tuấn Tú
212_L03_CO3137,CO3137,Phạm Gia Anh
212_L04_CO3137,CO3137,Dương Tuấn Tú
212_L05_CO3137,CO3137,Nguyễn Tuấn Tuấn
212_L06_CO3137,CO3137,Ngô Quốc An
212_L07_CO3137,CO3137,Hồ Anh Quang
212_L08_CO3137,CO3137,Đỗ Ngọc Duy
212_L01_CO3139,CO3139,Đặng Quốc Trang
212_L02_CO3139,CO3139,Trần Tuấn Lam
212_L03_CO3139,CO3139,Võ Gia Nhi
212_L04_CO3139,CO3139,Nguyễn Thanh Hùng
212_L05_CO3139,CO3139,Phạm Ngọc Nam
212_L01_CO3151,CO3151,Nguyễn Ngọc Duy
212_L02_CO3151,CO3151,Phạm Gia Anh
212_L03_CO3151,CO3151,Huỳnh Ngọc Khôi
212_L04_CO3151,CO3151,Phạm Gia Anh
212_L01_CO3153,CO3153,Lê Khánh Yến
212_L02_CO3153,CO3153,Bùi Ngọc Bảo
212_L03_CO3153,CO3153,Đặng Gia Hiếu
212_L04_CO3153,CO3153,Phạm Khánh Nam
212_L05_CO3153,CO3153,Lý Anh Quân
212_L06_CO3153,CO3153,Lê Quang Hiếu
212_L07_CO3153,CO3153,Đặng Quốc Trang
212_L08_CO3153,CO3153,Nguyễn Quang Tuấn
212_L01_CO3335,CO3335,Đỗ Minh Duy
212_L02_CO3335,CO3335,Huỳnh Phương Long
212_L03_CO3335,CO3335,Lê Đức Nam
212_L01_CO4025,CO4025,Hoàng Quang Hiếu
212_L02_CO4025,CO4025,Võ Quang Hà
212_L03_CO4025,CO4025,Nguyễn Quang Tuấn
212_L04_CO4025,CO4025,Nguyễn Quốc Tuấn
212_L05_CO4025,CO4025,Đỗ Đức Khang
212_L06_CO4025,CO4025,Đỗ Tuấn Linh
212_L07_CO4025,CO4025,Huỳnh Ngọc Khôi
212_L01_CO4029,CO4029,Nguyễn Quốc Tuấn
212_L02_CO4029,CO4029,Hoàng Khánh Long
212_L03_CO4029,CO4029,Dương Thị Phúc
212_L01_CO4031,CO4031,Lê Quốc Yến
212_L02_CO4031,CO4031,Võ Quang Hà
212_L03_CO4031,CO4031,Đỗ Hữu Quân
212_L04_CO4031,CO4031,Võ Khánh Việt
212_L05_CO4031,CO4031,Lê Quang Hiếu
212_L06_CO4031,CO4031,Huỳnh Hữu Trinh
212_L07_CO4031,CO4031,Ngô Quang Châu
212_L08_CO4031,CO4031,Đỗ Minh Trang
212_L09_CO4031,CO4031,Phan Quốc Trinh
212_L10_CO4031,CO4031,Huỳnh Hữu Trinh
212_L01_CO4033,CO4033,Dương Tuấn Tú
212_L02_CO4033,CO4033,Nguyễn Ngọc Hải
212_L03_CO4033,CO4033,Võ Ngọc Lam
212_L04_CO4033,CO4033,Lê Đức Nam
212_L05_CO4033,CO4033,Phan Văn Trang
212_L06_CO4033,CO4033,Bùi Anh Hiếu
212_L07_CO4033,CO4033,Vũ Ngọc Linh
212_L08_CO4033,CO4033,Vũ Ngọc Linh
212_L09_CO4033,CO4033,Đỗ Hữu Long
212_L01_CO4035,CO4035,Ngô Quang Châu
212_L02_CO4035,CO4035,Lê Hoàng Lam
212_L03_CO4035,CO4035,Lê Thanh Hải
212_L01_CO4037,CO4037,Đặng Quang Hải
212_L02_CO4037,CO4037,Ngô Thị Yến
212_L03_CO4037,CO4037,Dương Minh Tuấn
212_L04_CO4037,CO4037,Nguyễn Quốc Tuấn
212_L01_CO4039,CO4039,Dương Anh Thảo
212_L02_CO4039,CO4039,Huỳnh Hữu Trinh
212_L03_CO4039,CO4039,Võ Ngọc Lam
212_L04_CO4039,CO4039,Đỗ Hữu Quân
212_L05_CO4039,CO4039,Lý Hoàng Duy
212_L06_CO4039,CO4039,Trần Thị Bảo
212_L01_CO4337,CO4337,Trần Thị Bảo
212_L02_CO4337,CO4337,Lê Đức An
212_L03_CO4337,CO4337,Hồ Anh Quang
212_L04_CO4337,CO4337,Dương Hữu Bảo
212_L05_CO4337,CO4337,Đặng Đức Châu
212_L06_CO4337,CO4337,Trần Thị Bảo
212_L07_CO4337,CO4337,Hoàng Khánh Long
212_L08_CO4337,CO4337,Hồ Minh Nam
212_L01_IM1013,IM1013,Vũ Ngọc Linh
212_L02_IM1013,IM1013,Lý Hoàng Duy
212_L03_IM1013,IM1013,Hoàng Quang Hiếu
212_L04_IM1013,IM1013,Lê Khánh Minh
212_L05_IM1013,IM1013,Nguyễn Quốc Tuấn
212_L06_IM1013,IM1013,Hồ Thị Hiếu
212_L07_IM1013,IM1013,Đỗ Tuấn Linh
212_L08_IM1013,IM1013,Đỗ Minh Duy
212_L09_IM1013,IM1013,Phan Văn Trang
212_L01_IM1023,IM1023,Hoàng Thị Hiếu
212_L02_IM1023,IM1023,Dương Anh An
212_L03_IM1023,IM1023,Ngô Hữu Duy
212_L04_IM1023,IM1023,Nguyễn Thanh Hùng
212_L05_IM1023,IM1023,Dương Đức Khôi
212_L06_IM1023,IM1023,Vũ Ngọc Linh
212_L07_IM1023,IM1023,Lý Đức Khôi
212_L08_IM1023,IM1023,Nguyễn Quốc Tuấn
212_L09_IM1023,IM1023,Bùi Ngọc Bảo
212_L01_IM1025,IM1025,Phạm Hoàng Trinh
212_L02_IM1025,IM1025,Đặng Quang Hải
212_L03_IM1025,IM1025,Lê Hoàng Lam
212_L04_IM1025,IM1025,Bùi Anh Hiếu
212_L05_IM1025,IM1025,Nguyễn Quang Tuấn
212_L06_IM1025,IM1025,Ngô Hữu Duy
212_L01_IM1027,IM1027,Hồ Minh Nam
212_L02_IM1027,IM1027,Phạm Gia Anh
212_L03_IM1027,IM1027,Đỗ Hữu Phát
212_L04_IM1027,IM1027,Đặng Gia Hiếu
212_L05_IM1027,IM1027,Lê Đức Nam
212_L06_IM1027,IM1027,Ngô Hữu Duy
212_L01_IM3001,IM3001,Võ Khánh Việt
212_L02_IM3001,IM3001,Lê Quốc Yến
212_L03_IM3001,IM3001,Nguyễn Ngọc Hải
212_L04_IM3001,IM3001,Lê Anh Thảo
212_L05_IM3001,IM3001,Dương Anh An
212_L06_IM3001,IM3001,Đỗ Tuấn Linh
212_L07_IM3001,IM3001,Nguyễn Ngọc Hải
212_L01_LA1003,LA1003,Huỳnh Hữu Trinh
212_L02_LA1003,LA1003,Hoàng Khánh Long
212_L03_LA1003,LA1003,Huỳnh Phương Long
212_L04_LA1003,LA1003,Hồ Anh Quang
212_L05_LA1003,LA1003,Phạm Ngọc Nam
212_L06_LA1003,LA1003,Lê Quang Hiếu
212_L07_LA1003,LA1003,Huỳnh Ngọc Khôi
212_L08_LA1003,LA1003,Nguyễn Quang Tuấn
212_L01_LA1005,LA1005,Ngô Hữu Duy
212_L02_LA1005,LA1005,Lê Quốc Yến
212_L03_LA1005,LA1005,Dương Đức Khôi
212_L04_LA1005,LA1005,Bùi Quang Hà
212_L05_LA1005,LA1005,Đỗ Hữu Long
212_L06_LA1005,LA1005,Nguyễn Ngọc Hải
212_L07_LA1005,LA1005,Hồ Khánh Trinh
212_L08_LA1005,LA1005,Bùi Hữu Trinh
212_L09_LA1005,LA1005,Lý Khánh Hiếu
212_L01_LA1007,LA1007,Nguyễn Gia Thảo
212_L02_LA1007,LA1007,Đỗ Hữu Quân
212_L03_LA1007,LA1007,Dương Anh An
212_L01_LA1009,LA1009,Trần Thị Bảo
212_L02_LA1009,LA1009,Dương Đức Khôi
212_L03_LA1009,LA1009,Đỗ Minh Trang
212_L04_LA1009,LA1009,Ngô Quang Châu
212_L01_MI1003,MI1003,Võ Ngọc Lam
212_L02_MI1003,MI1003,Đỗ Đức Khang
212_L03_MI1003,MI1003,Bùi Ngọc Bảo
212_L04_MI1003,MI1003,Huỳnh Ngọc Khôi
212_L05_MI1003,MI1003,Đặng Quang Hải
212_L06_MI1003,MI1003,Nguyễn Quốc Tuấn
212_L07_MI1003,MI1003,Lê Khánh Minh
212_L08_MI1003,MI1003,Lê Đức An
212_L01_MT1003,MT1003,Bùi Anh Hiếu
212_L02_MT1003,MT1003,Huỳnh Anh Nam
212_L03_MT1003,MT1003,Đỗ Hữu Phát
212_L04_MT1003,MT1003,Đặng Đức Châu
212_L05_MT1003,MT1003,Phạm Khánh Nam
212_L01_MT1005,MT1005,Huỳnh Anh Nam
212_L02_MT1005,MT1005,Lý Hoàng Trinh
212_L03_MT1005,MT1005,Hồ Khánh Phúc
212_L04_MT1005,MT1005,Đặng Quốc Trang
212_L01_MT1007,MT1007,Đỗ Đức Khang
212_L02_MT1007,MT1007,Bùi Ngọc Bảo
212_L03_MT1007,MT1007,Lê Quốc Yến
212_L04_MT1007,MT1007,Đỗ Ngọc Duy
212_L05_MT1007,MT1007,Bùi Hữu Trinh
212_L06_MT1007,MT1007,Nguyễn Quang Tuấn
212_L07_MT1007,MT1007,Dương Anh An
212_L08_MT1007,MT1007,Trần Thị Bảo
212_L01_MT2013,MT2013,Nguyễn Anh Trang
212_L02_MT2013,MT2013,Hồ Anh Quang
212_L03_MT2013,MT2013,Ngô Quang Châu
212_L04_MT2013,MT2013,Hồ Anh Quang
212_L05_MT2013,MT2013,Lê Quang Hiếu
